Acme Widgets Ltd
Ledger Report: Mar:2022/23 to Jan:2024/25

	1000: Main Bank Account				GST	TC	Debit	Credit	Balance
1	DI	2024-12-08	2107[10287]	Rose Tinted Optometrists: Chrome Taper Widget Extra-large	87.16	G	0.00	581.09	334,326.20 CR
1	CR	2024-12-08	222	Sales	916.92	G	0.00	6,112.80	340,439.00 CR
1	DI	2024-12-08	2107[10287]	Rose Tinted Optometrists: Chrome Widget Medium	21.13	G	0.00	140.87	340,579.87 CR
1	DI	2024-12-09	2108[211223]	Spring Cleaners Ltd: Bronze Widget Bevelled Large	46.96	G	0.00	313.04	340,892.91 CR
1	DI	2024-12-09	2108[211223]	Spring Cleaners Ltd: Bronze Taper Widget Medium	3.16	G	0.00	21.03	340,913.94 CR
1	DI	2024-12-09	2108[211223]	Spring Cleaners Ltd: Bronze Widget Medium	36.61	G	0.00	244.08	341,158.02 CR
1	DI	2024-12-11	2109[11101]	Green's Garden Depot: Chrome Widget Medium	7.04	G	0.00	46.96	341,204.98 CR
1	DI	2024-12-11	2109[11101]	Green's Garden Depot: Bronze Widget Bevelled Large	37.57	G	0.00	250.43	341,455.41 CR
1	DI	2024-12-11	2110[213511]	Brown Suppliers: Chrome Bevelled Widget Large	88.04	G	0.00	586.96	342,042.37 CR
1	DI	2024-12-11	2110[213511]	Brown Suppliers: Bronze Widget Bevelled Large	28.17	G	0.00	187.83	342,230.20 CR
1	DI	2024-12-11	2110[213511]	Brown Suppliers: Bronze Widget Medium	18.31	G	0.00	122.03	342,352.23 CR
1	DI	2024-12-11	2109[11101]	Green's Garden Depot: Bronze Taper Widget Medium	6.31	G	0.00	42.07	342,394.30 CR
1	DI	2024-12-13	2111[1079]	White Contractors: Bronze Widget Bevelled Large	32.87	G	0.00	219.13	342,613.43 CR
1	DI	2024-12-13	2112[1079]	White Contractors: Bronze Taper Widget Medium	15.77	G	0.00	105.17	342,718.60 CR
1	DI	2024-12-13	2112[1079]	White Contractors: Chrome Widget Medium	21.13	G	0.00	140.87	342,859.47 CR
1	DI	2024-12-13	2112[1079]	White Contractors: Bronze Widget Bevelled Large	32.87	G	0.00	219.13	343,078.60 CR
1	DI	2024-12-13	2111[1079]	White Contractors: Chrome Widget Medium	21.13	G	0.00	140.87	343,219.47 CR
1	DI	2024-12-13	2111[1079]	White Contractors: Bronze Taper Widget Medium	9.46	G	0.00	63.10	343,282.57 CR
1	DI	2024-12-14	2113[3422]	White Contractors: Bronze Widget Bevelled Large	42.26	G	0.00	281.74	343,564.31 CR
1	DI	2024-12-14	2113[3422]	White Contractors: Chrome Bevelled Widget Large	33.02	G	0.00	220.10	343,784.41 CR
1	DI	2024-12-14	2113[3422]	White Contractors: Bronze Widget Bevelled Large	23.48	G	0.00	156.52	343,940.93 CR
1	DI	2024-12-14	2131[3422]	White Contractors: Chrome Bevelled Widget Large	33.02	G	0.00	220.10	344,161.03 CR
1	DI	2024-12-14	2131[3422]	White Contractors: Bronze Widget Bevelled Large	42.26	G	0.00	281.74	344,442.77 CR
1	DI	2024-12-14	2131[3422]	White Contractors: Bronze Widget Bevelled Large	23.48	G	0.00	156.52	344,599.29 CR
1	CR	2024-12-15	220	Sales	1,228.67	G	0.00	8,191.16	352,790.45 CR
1	DI	2024-12-17	2114[1037]	Summer Fashions: Bronze Taper Widget Medium	22.08	G	0.00	147.23	352,937.68 CR
1	DI	2024-12-17	2114[1037]	Summer Fashions: Chrome Widget Medium	7.04	G	0.00	46.96	352,984.64 CR
1	DI	2024-12-17	2114[1037]	Summer Fashions: Bronze Widget Medium	36.61	G	0.00	244.08	353,228.72 CR
1	CR	2024-12-18	219	Sales	591.56	G	0.00	3,943.71	357,172.43 CR
1	DI	2024-12-19	2115[10310]	Rose Tinted Optometrists: Chrome Widget Medium	18.78	G	0.00	125.22	357,297.65 CR
1	DI	2024-12-19	2115[10310]	Rose Tinted Optometrists: Bronze Taper Widget Medium	18.93	G	0.00	126.19	357,423.84 CR
1	DI	2024-12-19	2115[10310]	Rose Tinted Optometrists: Bronze Widget Bevelled Medium	6.46	G	0.00	43.04	357,466.88 CR
1	DI	2024-12-20	2116[213544]	Brown Suppliers: Bronze Taper Widget Medium	15.77	G	0.00	105.17	357,572.05 CR
1	DI	2024-12-20	2117[211301]	Spring Cleaners Ltd: Bronze Widget Medium	10.98	G	0.00	73.23	357,645.28 CR
1	DI	2024-12-20	2117[211301]	Spring Cleaners Ltd: Chrome Widget Medium	2.35	G	0.00	15.65	357,660.93 CR
1	DI	2024-12-20	2117[211301]	Spring Cleaners Ltd: Bronze Widget Bevelled Large	28.17	G	0.00	187.83	357,848.76 CR
1	DI	2024-12-20	2118[11118]	Green's Garden Depot: Bronze Taper Widget Medium	9.46	G	0.00	63.10	357,911.86 CR
1	DI	2024-12-20	2118[11118]	Green's Garden Depot: Bronze Widget Medium	18.31	G	0.00	122.03	358,033.89 CR
1	DI	2024-12-20	2118[11118]	Green's Garden Depot: Bronze Taper Widget Small	12.33	G	0.00	82.17	358,116.06 CR
1	DI	2024-12-20	2119[11118]	Green's Garden Depot: Bronze Taper Widget Medium	31.55	G	0.00	210.33	358,326.39 CR
1	DI	2024-12-20	2119[11118]	Green's Garden Depot: Bronze Widget Medium	18.31	G	0.00	122.03	358,448.42 CR
1	DI	2024-12-20	2119[11118]	Green's Garden Depot: Bronze Taper Widget Small	12.33	G	0.00	82.17	358,530.59 CR
1	DI	2024-12-20	2116[213544]	Brown Suppliers: Chrome Taper Widget Extra-large	101.69	G	0.00	677.93	359,208.52 CR
1	DI	2024-12-20	2116[213544]	Brown Suppliers: Bronze Widget Bevelled Large	14.09	G	0.00	93.91	359,302.43 CR
1	DI	2024-12-24	2120[213573]	Brown Suppliers: Bronze Widget Medium	18.31	G	0.00	122.03	359,424.46 CR
1	DI	2024-12-24	2120[213573]	Brown Suppliers: Chrome Widget Medium	18.78	G	0.00	125.22	359,549.68 CR
1	DI	2024-12-24	2120[213573]	Brown Suppliers: Bronze Widget Bevelled Large	42.26	G	0.00	281.74	359,831.42 CR
1	DI	2024-12-25	2121[3433]	White Contractors: Chrome Widget Medium	4.70	G	0.00	31.30	359,862.72 CR
1	DI	2024-12-25	2122[211370]	Spring Cleaners Ltd: Bronze Widget Bevelled Large	37.57	G	0.00	250.43	360,113.15 CR
1	DI	2024-12-25	2122[211370]	Spring Cleaners Ltd: Bronze Taper Widget Medium	3.16	G	0.00	21.03	360,134.18 CR
1	DI	2024-12-25	2122[211370]	Spring Cleaners Ltd: Bronze Widget Bevelled Large	9.39	G	0.00	62.61	360,196.79 CR
1	DI	2024-12-25	2123[1089]	White Contractors: Bronze Taper Widget Small	8.80	G	0.00	58.70	360,255.49 CR
1	DI	2024-12-25	2123[1089]	White Contractors: Chrome Widget Medium	4.70	G	0.00	31.30	360,286.79 CR
1	DI	2024-12-25	2123[1089]	White Contractors: Bronze Taper Widget Medium	9.46	G	0.00	63.10	360,349.89 CR
1	DI	2024-12-25	2124[211370]	Spring Cleaners Ltd: Bronze Widget Bevelled Large	37.57	G	0.00	250.43	360,600.32 CR
1	DI	2024-12-25	2124[211370]	Spring Cleaners Ltd: Bronze Taper Widget Medium	37.86	G	0.00	252.39	360,852.71 CR
1	DI	2024-12-25	2124[211370]	Spring Cleaners Ltd: Bronze Widget Bevelled Large	9.39	G	0.00	62.61	360,915.32 CR
1	CR	2024-12-25	217	Sales	532.40	G	0.00	3,549.35	364,464.67 CR
1	DI	2024-12-25	2121[3433]	White Contractors: Bronze Taper Widget Medium	25.24	G	0.00	168.26	364,632.93 CR
1	DI	2024-12-25	2121[3433]	White Contractors: Chrome Taper Widget Extra-large	101.69	G	0.00	677.93	365,310.86 CR
1	DI	2024-12-30	2125[10277]	Rose Tinted Optometrists: Bronze Widget Bevelled Large	14.09	G	0.00	93.91	365,404.77 CR
1	DI	2024-12-30	2125[10277]	Rose Tinted Optometrists: Bronze Taper Widget Medium	22.08	G	0.00	147.23	365,552.00 CR
1	DI	2024-12-30	2125[10277]	Rose Tinted Optometrists: Chrome Bevelled Widget Large	110.05	G	0.00	733.70	366,285.70 CR

	4100: Repairs				GST	TC	Debit	Credit	Balance
				Opening Balance					0.00 DB
1	CR	2024-06-09	155	Henry's Auto Repairs: Repairs	564.95	G	0.00	3,766.30	3,766.30 CR
1	CR	2024-07-14	165	Charles Horse: Repairs	739.45	G	0.00	4,929.64	8,695.94 CR
1	CR	2024-08-22	176	Henry's Auto Repairs: Repairs	1,551.26	G	0.00	10,341.71	19,037.65 CR
1	CR	2024-09-03	181	Widget Recycling: Repairs	744.60	G	0.00	4,964.02	24,001.67 CR
1	CR	2024-09-17	185	The Widget Man: Repairs	774.69	G	0.00	5,164.57	29,166.24 CR
1	CR	2024-10-10	203	Charles Horse: Repairs	503.87	G	0.00	3,359.11	32,525.35 CR
1	CR	2024-11-22	215	The Widget Man: Repairs	1,105.81	G	0.00	7,372.03	39,897.38 CR
1	CR	2024-12-22	218	The Widget Man: Repairs	1,271.09	G	0.00	8,473.91	48,371.29 CR

	5210: Interest Received				GST	TC	Debit	Credit	Balance
				Opening Balance					0.00 DB
1	CR	2024-04-01	AP	Bank: Interest	0.00	E	0.00	274.14	274.14 CR
1	CR	2024-08-29	178	Bank: Interest	0.00	E	0.00	274.14	548.28 CR
1	CR	2024-08-29	189	Bank: Interest	0.00	E	0.00	274.14	822.42 CR

	6000: Purchases				GST	TC	Debit	Credit	Balance
				Opening Balance					0.00 DB
1	CI	2024-01-01	04[11025]	Casbah Suppliers Int: Goods	0.00		0.09	0.00	0.09 DB
1	CI	2024-01-01	03[11025]	Beetle Suppliers Limited: Goods	0.00		0.00	0.08	0.01 DB
1	DI	2024-01-02	1869[11025]	Green's Garden Depot	0.00		54.29	0.00	54.30 DB
1	DI	2024-01-02	1870[1005]	Summer Fashions	0.00		310.70	0.00	365.00 DB
1	DI	2024-01-03	1872[211003]	Spring Cleaners Ltd	0.00		263.15	0.00	628.15 DB
1	DI	2024-01-03	1871[213406]	Brown Suppliers	0.00		242.18	0.00	870.33 DB
1	DI	2024-01-05	1874[1010]	Autumn Fabrix Ltd	0.00		134.01	0.00	1,004.34 DB
1	DI	2024-01-05	1873[1045]	White Contractors	0.00		157.41	0.00	1,161.75 DB
1	DI	2024-01-08	1875[213435]	Brown Suppliers	0.00		172.18	0.00	1,333.93 DB
1	DI	2024-01-10	1876[3401]	J Smith & Sons Ltd	0.00		70.43	0.00	1,404.36 DB
1	DI	2024-01-10	1877[211076]	Spring Cleaners Ltd	0.00		149.79	0.00	1,554.15 DB
1	DI	2024-01-12	1878[10234]	Rose Tinted Optometrists	0.00		185.87	0.00	1,740.02 DB
1	DI	2024-01-13	1879[1509]	The Winter Bakery	0.00		415.75	0.00	2,155.77 DB
1	DI	2024-01-15	1880[213449]	Brown Suppliers	0.00		171.94	0.00	2,327.71 DB
1	DI	2024-01-16	1881[1074]	Spring Cleaners Ltd	0.00		256.32	0.00	2,584.03 DB
1	DI	2024-01-17	1882[1056]	White Contractors	0.00		299.00	0.00	2,883.03 DB
1	CP	2024-01-20	100214	Western Widgets: Widget Purchases - Dec	687.08	G	4,580.56	0.00	7,463.59 DB
1	CP	2024-01-20	100212	Newton Distributors: Widget Purchases - Dec	1,240.86	G	8,272.42	0.00	15,736.01 DB
1	CP	2024-01-20	100213	Widgets International: Widget Purchases - Dec	1,861.30	G	12,408.63	0.00	28,144.64 DB
1	DI	2024-01-21	1883[11050]	Green's Garden Depot	0.00		380.56	0.00	28,525.20 DB
1	DI	2024-01-25	1885[10259]	Rose Tinted Optometrists	0.00		140.36	0.00	28,665.56 DB
1	DI	2024-01-25	1886[211146]	Spring Cleaners Ltd	0.00		138.39	0.00	28,803.95 DB
1	DI	2024-01-25	1884[213463]	Brown Suppliers	0.00		167.31	0.00	28,971.26 DB
1	DI	2024-01-28	1887[1021]	Summer Fashions	0.00		136.95	0.00	29,108.21 DB
1	DI	2024-01-29	1888[3410]	White Contractors	0.00		133.08	0.00	29,241.29 DB
1	CI	2024-02-01	13[11058]	Beetle Suppliers Limited: Goods	0.00		0.38	0.00	29,241.67 DB
1	DI	2024-02-01	1889[1067]	White Contractors	0.00		102.40	0.00	29,344.07 DB
1	CI	2024-02-01	14[11056]	Casbah Suppliers Int: Goods	0.00		0.00	0.09	29,343.98 DB
1	DI	2024-02-03	1890[10277]	Rose Tinted Optometrists	0.00		300.31	0.00	29,644.29 DB
1	DI	2024-02-04	1891[11071]	Green's Garden Depot	0.00		365.48	0.00	30,009.77 DB
1	DI	2024-02-05	1892[213484]	Brown Suppliers	0.00		96.53	0.00	30,106.30 DB
1	DI	2024-02-07	1893[1087]	Spring Cleaners Ltd	0.00		265.05	0.00	30,371.35 DB
1	DI	2024-02-08	1894[1525]	The Winter Bakery	0.00		206.25	0.00	30,577.60 DB
1	DI	2024-02-11	1895[10287]	Rose Tinted Optometrists	0.00		291.52	0.00	30,869.12 DB
1	DI	2024-02-12	1896[211223]	Spring Cleaners Ltd	0.00		287.18	0.00	31,156.30 DB
1	DI	2024-02-14	1897[11101]	Green's Garden Depot	0.00		153.56	0.00	31,309.86 DB
1	DI	2024-02-14	1898[213511]	Brown Suppliers	0.00		334.34	0.00	31,644.20 DB
1	DI	2024-02-16	1899[1079]	White Contractors	0.00		187.82	0.00	31,832.02 DB
1	DI	2024-02-17	1900[3422]	White Contractors	0.00		272.88	0.00	32,104.90 DB
1	DI	2024-02-20	1901[1037]	Summer Fashions	0.00		207.98	0.00	32,312.88 DB
1	CP	2024-02-20	100230	Western Widgets: Widget Purchases - Jan	405.62	G	2,704.15	0.00	35,017.03 DB
1	CP	2024-02-20	100228	Newton Distributors: Widget Purchases - Jan	1,107.56	G	7,383.72	0.00	42,400.75 DB
1	CP	2024-02-20	100229	Widgets International: Widget Purchases - Jan	1,661.34	G	11,075.57	0.00	53,476.32 DB
1	DI	2024-02-22	1902[10310]	Rose Tinted Optometrists	0.00		121.33	0.00	53,597.65 DB
1	DI	2024-02-23	1905[211301]	Spring Cleaners Ltd	0.00		134.67	0.00	53,732.32 DB
1	DI	2024-02-23	1904[213544]	Brown Suppliers	0.00		322.82	0.00	54,055.14 DB
1	DI	2024-02-23	1903[11118]	Green's Garden Depot	0.00		124.04	0.00	54,179.18 DB
1	DI	2024-02-27	1906[213573]	Brown Suppliers	0.00		253.16	0.00	54,432.34 DB
1	DI	2024-02-28	1908[211370]	Spring Cleaners Ltd	0.00		154.53	0.00	54,586.87 DB
1	DI	2024-02-28	1909[1089]	White Contractors	0.00		61.63	0.00	54,648.50 DB
1	DI	2024-02-28	1907[3433]	White Contractors	0.00		315.98	0.00	54,964.48 DB
1	CI	2024-03-01	23[11075]	Beetle Suppliers Limited: Goods	0.00		0.46	0.00	54,964.94 DB
1	DI	2024-03-01	1910[1552]	The Winter Bakery	0.00		217.13	0.00	55,182.07 DB
1	CI	2024-03-01	24[11084]	Casbah Suppliers Int: Goods	0.00		0.00	0.01	55,182.06 DB
1	DI	2024-03-02	1911[213598]	Brown Suppliers	0.00		197.56	0.00	55,379.62 DB
1	DI	2024-03-02	1912[10327]	Rose Tinted Optometrists	0.00		70.99	0.00	55,450.61 DB
1	DI	2024-03-04	1913[1106]	Spring Cleaners Ltd	0.00		229.86	0.00	55,680.47 DB
1	DI	2024-03-05	1914[11150]	Green's Garden Depot	0.00		344.27	0.00	56,024.74 DB
1	DI	2024-03-07	1916[1101]	White Contractors	0.00		162.86	0.00	56,187.60 DB
1	DI	2024-03-07	1915[213631]	Brown Suppliers	0.00		139.50	0.00	56,327.10 DB
1	DI	2024-03-11	1917[10354]	Rose Tinted Optometrists	0.00		152.53	0.00	56,479.63 DB
1	DI	2024-03-12	1918[11159]	Green's Garden Depot	0.00		176.04	0.00	56,655.67 DB
1	DI	2024-03-15	1919[3443]	White Contractors	0.00		149.16	0.00	56,804.83 DB
1	DI	2024-03-16	1920[213658]	Brown Suppliers	0.00		281.68	0.00	57,086.51 DB
1	DI	2024-03-16	1921[211445]	Spring Cleaners Ltd	0.00		69.44	0.00	57,155.95 DB
1	DI	2024-03-18	1922[1057]	Summer Fashions	0.00		251.73	0.00	57,407.68 DB
1	DI	2024-03-21	1924[1110]	White Contractors	0.00		192.55	0.00	57,600.23 DB
1	DI	2024-03-21	1923[11188]	Green's Garden Depot	0.00		179.96	0.00	57,780.19 DB
1	CP	2024-03-22	100248	Widgets International: Widget Purchases - Feb	2,105.81	G	14,038.71	0.00	71,818.90 DB
1	CP	2024-03-22	100247	Newton Distributors: Widget Purchases - Feb	1,403.87	G	9,359.14	0.00	81,178.04 DB
1	CP	2024-03-22	100249	Western Widgets: Widget Purchases - Feb	488.19	G	3,254.63	0.00	84,432.67 DB
1	DI	2024-03-23	1925[211506]	Spring Cleaners Ltd	0.00		209.82	0.00	84,642.49 DB
1	DI	2024-03-24	1927[1562]	The Winter Bakery	0.00		191.22	0.00	84,833.71 DB
1	DI	2024-03-24	1926[10383]	Rose Tinted Optometrists	0.00		264.13	0.00	85,097.84 DB
1	DI	2024-03-25	1928[213671]	Brown Suppliers	0.00		132.05	0.00	85,229.89 DB
1	DI	2024-03-26	1929[1125]	Spring Cleaners Ltd	0.00		89.56	0.00	85,319.45 DB
1	DI	2024-03-28	1930[1119]	White Contractors	0.00		313.02	0.00	85,632.47 DB
1	CI	2024-04-01	33[11100]	Beetle Suppliers Limited: Goods	0.00		0.25	0.00	0.25 DB
1	DI	2024-04-01	1931[213704]	Brown Suppliers	0.00		170.89	0.00	171.14 DB
1	DI	2024-04-01	1932[3456]	White Contractors	0.00		198.07	0.00	369.21 DB
1	CI	2024-04-01	34[11108]	Casbah Suppliers Int: Goods	0.00		0.02	0.00	369.23 DB
1	DI	2024-04-01	1933[10408]	Rose Tinted Optometrists	0.00		113.40	0.00	482.63 DB
1	DI	2024-04-05	1934[11201]	Green's Garden Depot	0.00		135.98	0.00	618.61 DB
1	DI	2024-04-07	1935[10420]	Rose Tinted Optometrists	0.00		228.86	0.00	847.47 DB
1	DI	2024-04-09	1936[213729]	Brown Suppliers	0.00		99.08	0.00	946.55 DB
1	DI	2024-04-10	1937[1068]	Summer Fashions	0.00		88.04	0.00	1,034.59 DB
1	DI	2024-04-11	1938[211582]	Spring Cleaners Ltd	0.00		82.22	0.00	1,116.81 DB
1	DI	2024-04-14	1939[11210]	Green's Garden Depot	0.00		109.97	0.00	1,226.78 DB
1	DI	2024-04-15	1940[3469]	White Contractors	0.00		129.05	0.00	1,355.83 DB
1	DI	2024-04-17	1941[1130]	White Contractors	0.00		123.81	0.00	1,479.64 DB
1	DI	2024-04-18	1942[1141]	Spring Cleaners Ltd	0.00		187.05	0.00	1,666.69 DB
1	DI	2024-04-19	1944[1585]	The Winter Bakery	0.00		132.04	0.00	1,798.73 DB
1	DI	2024-04-19	1943[10434]	Rose Tinted Optometrists	0.00		154.66	0.00	1,953.39 DB
1	CP	2024-04-20	100265	Western Widgets: Widget Purchases - Mar	1,523.55	G	10,156.98	0.00	12,110.37 DB
1	DI	2024-04-20	1945[213748]	Brown Suppliers	0.00		113.46	0.00	12,223.83 DB
1	CP	2024-04-20	100264	Widgets International: Widget Purchases - Mar	2,747.03	G	18,313.54	0.00	30,537.37 DB
1	CP	2024-04-22	100263	Newton Distributors: Widget Purchases - Mar	1,831.35	G	12,209.03	0.00	42,746.40 DB
1	DI	2024-04-23	1946[3479]	White Contractors	0.00		149.64	0.00	42,896.04 DB
1	DI	2024-04-26	1947[211656]	Spring Cleaners Ltd	0.00		214.23	0.00	43,110.27 DB
1	DI	2024-04-28	1948[10458]	Rose Tinted Optometrists	0.00		104.65	0.00	43,214.92 DB
1	DI	2024-04-30	1949[213779]	Brown Suppliers	0.00		344.35	0.00	43,559.27 DB
1	DI	2024-04-30	1950[3491]	White Contractors	0.00		192.75	0.00	43,752.02 DB
1	CI	2024-05-01	44[11112]	Beetle Suppliers Limited: Goods	0.00		0.45	0.00	43,752.47 DB
1	DI	2024-05-02	1951[11239]	Green's Garden Depot	0.00		295.38	0.00	44,047.85 DB
1	DI	2024-05-03	1952[1139]	White Contractors	0.00		292.51	0.00	44,340.36 DB
1	DI	2024-05-03	1953[1096]	Summer Fashions	0.00		199.60	0.00	44,539.96 DB
1	DI	2024-05-06	1954[10477]	Rose Tinted Optometrists	0.00		152.09	0.00	44,692.05 DB
1	DI	2024-05-07	1955[213811]	Brown Suppliers	0.00		206.69	0.00	44,898.74 DB
1	DI	2024-05-10	1957[211732]	Spring Cleaners Ltd	0.00		202.01	0.00	45,100.75 DB
1	DI	2024-05-10	1956[1612]	The Winter Bakery	0.00		247.49	0.00	45,348.24 DB
1	DI	2024-05-13	1958[213840]	Brown Suppliers	0.00		237.67	0.00	45,585.91 DB
1	DI	2024-05-13	1959[1149]	White Contractors	0.00		187.79	0.00	45,773.70 DB
1	DI	2024-05-16	1960[3501]	White Contractors	0.00		274.85	0.00	46,048.55 DB
1	DI	2024-05-17	1961[1169]	Spring Cleaners Ltd	0.00		200.87	0.00	46,249.42 DB
1	DI	2024-05-18	1962[211795]	Spring Cleaners Ltd	0.00		318.71	0.00	46,568.13 DB
1	DI	2024-05-20	1963[11258]	Green's Garden Depot	0.00		254.34	0.00	46,822.47 DB
1	DI	2024-05-20	1964[213853]	Brown Suppliers	0.00		125.56	0.00	46,948.03 DB
1	DI	2024-05-20	1965[1160]	White Contractors	0.00		159.48	0.00	47,107.51 DB
1	CP	2024-05-20	100281	Western Widgets: Widget Purchases - May	221.72	G	1,478.10	0.00	48,585.61 DB
1	CP	2024-05-20	100279	Newton Distributors: Widget Purchases - Apr	615.61	G	4,104.10	0.00	52,689.71 DB
1	CP	2024-05-20	100280	Widgets International: Widget Purchases - Apr	923.42	G	6,156.15	0.00	58,845.86 DB
1	DI	2024-05-22	1966[10495]	Rose Tinted Optometrists	0.00		256.27	0.00	59,102.13 DB
1	DI	2024-05-24	1967[213872]	Brown Suppliers	0.00		72.92	0.00	59,175.05 DB
1	DI	2024-05-24	1968[211871]	Spring Cleaners Ltd	0.00		305.18	0.00	59,480.23 DB
1	DI	2024-05-27	1969[3511]	White Contractors	0.00		128.42	0.00	59,608.65 DB
1	DI	2024-05-28	1970[1126]	Summer Fashions	0.00		243.58	0.00	59,852.23 DB
1	DI	2024-05-30	1971[211936]	Spring Cleaners Ltd	0.00		161.76	0.00	60,013.99 DB
1	DI	2024-06-01	1973[11025]	Green's Garden Depot: Widget Sales	0.00		54.29	0.00	60,068.28 DB
1	DI	2024-06-01	1972[11024]	White Contractors: Widget Sales	0.00		30.81	0.00	60,099.09 DB
1	DI	2024-06-01	1974[1005]	Summer Fashions: Widget Sales	0.00		310.70	0.00	60,409.79 DB
1	DI	2024-06-02	1976[211003]	Spring Cleaners Ltd: Widget Sales	0.00		263.15	0.00	60,672.94 DB
1	DI	2024-06-02	1975[213406]	Brown Suppliers: Widget Sales	0.00		242.22	0.00	60,915.16 DB
1	DI	2024-06-04	1977[1045]	White Contractors: Widget Sales	0.00		157.42	0.00	61,072.58 DB
1	DI	2024-06-04	1978[1010]	Autumn Fabrix Ltd: Widget Sales	0.00		134.02	0.00	61,206.60 DB
1	DI	2024-06-07	1979[213435]	Brown Suppliers: Widget Sales	0.00		172.17	0.00	61,378.77 DB
1	DI	2024-06-09	1980[3401]	J Smith & Sons Ltd: Widget Sales	0.00		70.44	0.00	61,449.21 DB
1	DI	2024-06-09	1981[211076]	Spring Cleaners Ltd: Widget Sales	0.00		149.79	0.00	61,599.00 DB
1	DI	2024-06-11	1982[10234]	Rose Tinted Optometrists: Widget Sales	0.00		185.87	0.00	61,784.87 DB
1	DI	2024-06-12	1983[1509]	The Winter Bakery: Widget Sales	0.00		415.76	0.00	62,200.63 DB
1	DI	2024-06-14	1984[213449]	Brown Suppliers: Widget Sales	0.00		171.98	0.00	62,372.61 DB
1	DI	2024-06-15	1985[1074]	Spring Cleaners Ltd: Widget Sales	0.00		256.33	0.00	62,628.94 DB
1	DI	2024-06-16	1986[1056]	White Contractors: Widget Sales	0.00		298.95	0.00	62,927.89 DB
1	DI	2024-06-20	1987[11050]	Green's Garden Depot: Widget Sales	0.00		380.54	0.00	63,308.43 DB
1	DI	2024-06-24	1989[10259]	Rose Tinted Optometrists: Widget Sales	0.00		140.36	0.00	63,448.79 DB
1	DI	2024-06-24	1988[213463]	Brown Suppliers: Widget Sales	0.00		167.28	0.00	63,616.07 DB
1	DI	2024-06-24	1990[211146]	Spring Cleaners Ltd: Widget Sales	0.00		138.40	0.00	63,754.47 DB
1	DI	2024-06-27	1991[1021]	Summer Fashions: Widget Sales	0.00		136.96	0.00	63,891.43 DB
1	DI	2024-06-28	1992[3410]	White Contractors: Widget Sales	0.00		133.09	0.00	64,024.52 DB
1	CI	2024-07-01	106[11058]	Beetle Suppliers Limited: Goods	0.00		0.12	0.00	64,024.64 DB
1	DI	2024-07-01	1993[1067]	White Contractors: Widget Sales	0.00		102.40	0.00	64,127.04 DB
1	CI	2024-07-01	107[11056]	Casbah Suppliers Int: Goods	0.00		0.01	0.00	64,127.05 DB
1	DI	2024-07-03	1994[10277]	Rose Tinted Optometrists: Widget Sales	0.00		300.32	0.00	64,427.37 DB
1	DI	2024-07-04	1995[11071]	Green's Garden Depot: Widget Sales	0.00		365.47	0.00	64,792.84 DB
1	DI	2024-07-05	1996[213484]	Brown Suppliers: Widget Sales	0.00		96.53	0.00	64,889.37 DB
1	DI	2024-07-07	1997[1087]	Spring Cleaners Ltd: Widget Sales	0.00		265.09	0.00	65,154.46 DB
1	DI	2024-07-08	1998[1525]	The Winter Bakery: Widget Sales	0.00		206.25	0.00	65,360.71 DB
1	DI	2024-07-11	1999[10287]	Rose Tinted Optometrists: Widget Sales	0.00		291.51	0.00	65,652.22 DB
1	DI	2024-07-12	2000[211223]	Spring Cleaners Ltd: Widget Sales	0.00		287.21	0.00	65,939.43 DB
1	DI	2024-07-14	2002[213511]	Brown Suppliers: Widget Sales	0.00		334.37	0.00	66,273.80 DB
1	DI	2024-07-14	2001[11101]	Green's Garden Depot: Widget Sales	0.00		153.57	0.00	66,427.37 DB
1	DI	2024-07-16	2003[1079]	White Contractors: Widget Sales	0.00		187.82	0.00	66,615.19 DB
1	DI	2024-07-17	2004[3422]	White Contractors: Widget Sales	0.00		272.94	0.00	66,888.13 DB
1	DI	2024-07-20	2005[1037]	Summer Fashions: Widget Sales	0.00		207.97	0.00	67,096.10 DB
1	DI	2024-07-22	2006[10310]	Rose Tinted Optometrists: Widget Sales	0.00		121.31	0.00	67,217.41 DB
1	DI	2024-07-23	2009[11118]	Green's Garden Depot: Widget Sales	0.00		124.05	0.00	67,341.46 DB
1	DI	2024-07-23	2008[211301]	Spring Cleaners Ltd: Widget Sales	0.00		134.69	0.00	67,476.15 DB
1	DI	2024-07-23	2007[213544]	Brown Suppliers: Widget Sales	0.00		322.82	0.00	67,798.97 DB
1	DI	2024-07-27	2010[213573]	Brown Suppliers: Widget Sales	0.00		253.16	0.00	68,052.13 DB
1	DI	2024-07-28	2013[1089]	White Contractors: Widget Sales	0.00		61.63	0.00	68,113.76 DB
1	DI	2024-07-28	2011[3433]	White Contractors: Widget Sales	0.00		315.98	0.00	68,429.74 DB
1	DI	2024-07-28	2012[211370]	Spring Cleaners Ltd: Widget Sales	0.00		154.56	0.00	68,584.30 DB
1	DI	2024-07-29	2014[1552]	The Winter Bakery: Widget Sales	0.00		217.16	0.00	68,801.46 DB
1	DI	2024-07-30	2016[10327]	Rose Tinted Optometrists: Widget Sales	0.00		70.99	0.00	68,872.45 DB
1	DI	2024-07-30	2015[213598]	Brown Suppliers: Widget Sales	0.00		197.60	0.00	69,070.05 DB
